dateFinal,timeFinal,Temperature,Humidity,CO2,TVOC,PM1
04/12/2022,20:26:39,35.78,57.87,454,8,18
04/12/2022,20:26:44,35.77,57.89,463,9,18
04/12/2022,20:26:49,35.78,57.87,454,8,19
04/12/2022,20:26:55,35.78,57.89,463,9,19
04/12/2022,20:27:00,35.77,57.9,459,8,19
04/12/2022,20:27:05,35.76,57.91,476,11,19
04/12/2022,20:27:11,35.78,57.93,454,8,19
04/12/2022,20:27:16,35.78,57.94,454,8,19
04/12/2022,20:27:22,35.77,57.95,463,9,19
04/12/2022,20:27:27,35.76,57.96,459,8,19
04/12/2022,20:27:33,35.8,57.96,451,7,20
04/12/2022,20:27:38,35.78,57.94,451,7,20
04/12/2022,20:27:46,35.79,57.92,446,7,19
04/12/2022,20:27:51,35.8,57.91,446,7,19
04/12/2022,20:27:57,35.82,57.87,451,7,19
04/12/2022,20:28:02,35.79,57.85,451,7,19
04/12/2022,20:28:07,35.8,57.87,456,8,19
04/12/2022,20:28:14,35.78,57.89,451,7,19
04/12/2022,20:28:19,35.78,57.89,451,7,19
04/12/2022,20:28:24,35.77,57.87,456,8,19
04/12/2022,20:28:30,35.77,57.92,456,8,19
04/12/2022,20:28:35,35.79,57.91,455,8,19
04/12/2022,20:28:41,35.78,57.91,455,8,19
04/12/2022,20:28:46,35.78,57.91,455,8,19
04/12/2022,20:28:52,35.82,57.93,450,7,20
04/12/2022,20:28:57,35.82,57.91,445,6,20
04/12/2022,20:29:02,35.83,57.91,445,6,20
04/12/2022,20:29:07,35.82,57.84,455,8,21
04/12/2022,20:29:12,35.83,57.83,450,7,21
04/12/2022,20:29:17,35.81,57.81,450,7,21
04/12/2022,20:29:22,35.79,57.83,463,9,21
04/12/2022,20:29:28,35.78,57.81,455,8,20
04/12/2022,20:29:33,35.8,57.84,463,9,20
04/12/2022,20:29:38,35.82,57.85,455,8,19
04/12/2022,20:29:44,35.82,57.84,450,7,19
04/12/2022,20:29:49,35.82,57.83,445,6,19
04/12/2022,20:29:54,35.82,57.8,445,6,19
04/12/2022,20:30:00,35.85,57.8,450,7,20
04/12/2022,20:30:05,35.86,57.78,441,6,20
04/12/2022,20:30:11,35.84,57.75,441,6,20
04/12/2022,20:30:16,35.83,57.71,441,6,20
04/12/2022,20:30:21,35.85,57.7,445,6,20
04/12/2022,20:30:26,35.83,57.69,445,6,20
04/12/2022,20:30:32,35.85,57.7,438,5,19
04/12/2022,20:30:37,35.86,57.72,438,5,20
04/12/2022,20:30:42,35.86,57.72,438,5,20
04/12/2022,20:30:47,35.84,57.72,438,5,20
04/12/2022,20:30:52,35.88,57.72,443,6,20
04/12/2022,20:30:58,35.84,57.69,443,6,20
04/12/2022,20:31:04,35.86,57.69,443,6,20
04/12/2022,20:31:09,35.83,57.7,452,7,20
04/12/2022,20:31:14,35.85,57.7,443,6,20
04/12/2022,20:31:20,35.82,57.72,443,6,20
04/12/2022,20:31:25,35.83,57.72,438,5,20
04/12/2022,20:31:30,35.83,57.73,446,7,19
04/12/2022,20:31:36,35.83,57.75,460,9,19
04/12/2022,20:31:41,35.82,57.76,442,6,20
04/12/2022,20:31:47,35.81,57.78,456,8,20
04/12/2022,20:31:52,35.8,57.8,436,5,21
04/12/2022,20:31:57,35.79,57.86,436,5,21
04/12/2022,20:32:03,35.78,57.86,442,6,22
04/12/2022,20:32:08,35.77,57.89,446,7,21
04/12/2022,20:32:13,35.78,57.92,446,7,21
04/12/2022,20:32:19,35.78,57.94,442,6,21
04/12/2022,20:32:24,35.79,57.94,436,5,21
04/12/2022,20:32:29,35.78,57.96,436,5,21
04/12/2022,20:32:35,35.79,57.97,439,5,21
04/12/2022,20:32:40,35.78,57.97,434,5,20
04/12/2022,20:32:45,35.8,57.99,439,5,20
04/12/2022,20:32:51,35.82,57.94,428,4,21
04/12/2022,20:32:56,35.8,57.94,428,4,21
04/12/2022,20:33:01,35.81,57.93,434,5,22
04/12/2022,20:33:06,35.81,57.94,434,5,22
04/12/2022,20:33:11,35.79,57.96,434,5,22
04/12/2022,20:33:16,35.81,57.92,428,4,22
04/12/2022,20:33:22,35.79,57.9,439,5,21
04/12/2022,20:33:27,35.8,57.87,439,5,20
04/12/2022,20:33:32,35.82,57.88,433,5,20
04/12/2022,20:33:37,35.82,57.9,423,3,20
04/12/2022,20:33:42,35.82,57.87,427,4,21
04/12/2022,20:33:49,35.81,57.88,433,5,21
04/12/2022,20:33:54,35.83,57.87,427,4,21
04/12/2022,20:33:59,35.81,57.84,438,5,21
04/12/2022,20:34:05,35.82,57.87,427,4,21
04/12/2022,20:34:10,35.84,57.83,433,5,22
04/12/2022,20:34:15,35.84,57.83,427,4,22
04/12/2022,20:34:20,35.84,57.83,423,3,21
04/12/2022,20:34:26,35.83,57.83,423,3,21
04/12/2022,20:34:31,35.85,57.81,426,3,23
04/12/2022,20:34:36,35.82,57.79,442,6,23
04/12/2022,20:34:41,35.82,57.78,426,3,22
04/12/2022,20:34:47,35.82,57.8,426,3,21
04/12/2022,20:34:53,35.82,57.8,432,4,21
04/12/2022,20:34:58,35.82,57.83,442,6,21
04/12/2022,20:35:03,35.8,57.83,416,2,21
04/12/2022,20:35:08,35.83,57.85,416,2,21
04/12/2022,20:35:14,35.82,57.85,422,3,21
04/12/2022,20:35:19,35.81,57.82,422,3,21
04/12/2022,20:35:24,35.82,57.83,426,3,21
04/12/2022,20:35:30,35.83,57.82,428,4,21
04/12/2022,20:35:35,35.83,57.83,435,5,22
04/12/2022,20:35:40,35.86,57.82,415,2,23
04/12/2022,20:35:46,35.85,57.81,441,6,24
04/12/2022,20:35:51,35.85,57.77,421,3,24
04/12/2022,20:35:56,35.89,57.77,415,2,23
04/12/2022,20:36:01,35.89,57.72,411,1,23
04/12/2022,20:36:07,35.88,57.71,407,1,23
04/12/2022,20:36:12,35.88,57.69,428,4,23
04/12/2022,20:36:17,35.84,57.68,411,1,23
04/12/2022,20:36:23,35.85,57.69,428,4,23
04/12/2022,20:36:28,35.85,57.7,415,2,23
04/12/2022,20:36:33,35.83,57.69,414,2,23
04/12/2022,20:36:38,35.81,57.71,420,3,22
04/12/2022,20:36:43,35.81,57.72,414,2,22
04/12/2022,20:36:49,35.84,57.76,424,3,23
04/12/2022,20:36:55,35.84,57.76,410,1,23
04/12/2022,20:37:00,35.8,57.75,414,2,23
04/12/2022,20:37:05,35.81,57.77,414,2,22
04/12/2022,20:37:10,35.81,57.78,414,2,22
04/12/2022,20:37:16,35.82,57.8,410,1,21
04/12/2022,20:37:21,35.83,57.8,420,3,22
04/12/2022,20:37:27,35.81,57.83,414,2,22
04/12/2022,20:37:32,35.85,57.82,418,2,23
04/12/2022,20:37:37,35.82,57.79,409,1,23
04/12/2022,20:37:42,35.8,57.79,413,1,22
04/12/2022,20:37:47,35.8,57.8,426,3,22
04/12/2022,20:37:53,35.8,57.82,418,2,22
04/12/2022,20:37:58,35.81,57.8,423,3,22
04/12/2022,20:38:04,35.82,57.78,413,1,22
04/12/2022,20:38:09,35.83,57.75,423,3,22
04/12/2022,20:38:14,35.83,57.77,418,2,22
04/12/2022,20:38:20,35.83,57.76,423,3,22
04/12/2022,20:38:26,35.81,57.76,423,3,22
04/12/2022,20:38:31,35.81,57.76,416,2,22
04/12/2022,20:38:38,35.8,57.79,421,3,22
04/12/2022,20:38:43,35.79,57.8,428,4,22
04/12/2022,20:38:48,35.81,57.82,407,1,23
04/12/2022,20:38:53,35.82,57.83,416,2,22
04/12/2022,20:38:59,35.81,57.84,410,1,22
04/12/2022,20:39:04,35.81,57.81,416,2,22
04/12/2022,20:39:09,35.79,57.82,424,3,22
04/12/2022,20:39:15,35.8,57.82,416,2,22
04/12/2022,20:39:20,35.78,57.84,424,3,22
04/12/2022,20:39:25,35.8,57.86,416,2,22
04/12/2022,20:39:30,35.79,57.87,410,1,22
04/12/2022,20:39:35,35.79,57.86,424,3,22
04/12/2022,20:39:41,35.79,57.83,410,1,22
04/12/2022,20:39:46,35.8,57.86,421,3,23
04/12/2022,20:39:51,35.82,57.85,416,2,22
04/12/2022,20:39:57,35.8,57.87,428,4,22
04/12/2022,20:40:02,35.79,57.86,410,1,22
04/12/2022,20:40:07,35.81,57.88,410,1,23
04/12/2022,20:40:13,35.8,57.86,421,3,23
04/12/2022,20:40:18,35.81,57.86,410,1,22
04/12/2022,20:40:23,35.82,57.86,421,3,22
04/12/2022,20:40:28,35.83,57.87,400,0,22
04/12/2022,20:40:34,35.85,57.82,410,1,22
04/12/2022,20:40:39,35.85,57.83,400,0,22
04/12/2022,20:40:44,35.86,57.77,411,1,22
04/12/2022,20:40:50,35.83,57.76,411,1,22
04/12/2022,20:40:55,35.82,57.75,414,2,22
04/12/2022,20:41:00,35.82,57.76,411,1,23
04/12/2022,20:41:07,35.81,57.77,414,2,23
04/12/2022,20:41:12,35.8,57.76,414,2,23
04/12/2022,20:41:18,35.81,57.78,414,2,23
04/12/2022,20:41:24,35.82,57.79,411,1,22
04/12/2022,20:41:29,35.82,57.79,418,2,22
04/12/2022,20:41:34,35.82,57.83,411,1,22
04/12/2022,20:41:41,35.82,57.79,411,1,22
04/12/2022,20:41:47,35.81,57.8,414,2,23
04/12/2022,20:41:52,35.83,57.83,411,1,23
04/12/2022,20:41:57,35.83,57.81,405,0,23
04/12/2022,20:42:03,35.84,57.81,405,0,23
04/12/2022,20:42:08,35.85,57.8,400,0,23
04/12/2022,20:42:14,35.85,57.77,405,0,22
04/12/2022,20:42:19,35.85,57.76,405,0,22
04/12/2022,20:42:24,35.84,57.73,411,1,22
04/12/2022,20:42:30,35.85,57.74,405,0,23
04/12/2022,20:42:35,35.85,57.76,414,2,23
04/12/2022,20:42:40,35.85,57.74,411,1,22
04/12/2022,20:42:45,35.82,57.74,411,1,22
04/12/2022,20:42:50,35.85,57.74,405,0,22
04/12/2022,20:42:56,35.86,57.76,405,0,22
04/12/2022,20:43:01,35.88,57.74,405,0,22
04/12/2022,20:43:07,35.84,57.75,405,0,22
04/12/2022,20:43:13,35.86,57.74,405,0,22
04/12/2022,20:43:18,35.83,57.73,405,0,22
04/12/2022,20:43:24,35.83,57.76,414,2,22
04/12/2022,20:43:29,35.88,57.76,400,0,22
04/12/2022,20:43:35,35.84,57.75,421,3,22
04/12/2022,20:43:42,35.86,57.75,407,1,22
04/12/2022,20:43:47,35.86,57.75,407,1,22
04/12/2022,20:43:53,35.88,57.74,407,1,22
04/12/2022,20:43:58,35.89,57.71,414,2,22
04/12/2022,20:44:03,35.88,57.71,407,1,21
04/12/2022,20:44:09,35.89,57.72,407,1,21
04/12/2022,20:44:14,35.88,57.72,407,1,21
04/12/2022,20:44:20,35.83,57.69,414,2,22
04/12/2022,20:44:26,35.83,57.71,421,3,22
04/12/2022,20:44:31,35.81,57.76,432,4,22
04/12/2022,20:44:36,35.88,57.78,414,2,22
04/12/2022,20:44:42,35.85,57.78,414,2,23
04/12/2022,20:44:47,35.85,57.75,407,1,23
04/12/2022,20:44:52,35.88,57.73,402,0,23
04/12/2022,20:44:58,35.86,57.75,407,1,23
04/12/2022,20:45:03,35.88,57.69,402,0,22
04/12/2022,20:45:08,35.86,57.72,414,2,22
04/12/2022,20:45:13,35.88,57.69,402,0,22
04/12/2022,20:45:19,35.89,57.69,416,2,21
04/12/2022,20:45:25,35.88,57.69,407,1,21
04/12/2022,20:45:31,35.89,57.69,402,0,22
04/12/2022,20:45:36,35.88,57.69,407,1,22
04/12/2022,20:45:41,35.85,57.69,416,2,22
04/12/2022,20:45:46,35.86,57.69,407,1,22
04/12/2022,20:45:51,35.86,57.72,402,0,21
04/12/2022,20:45:56,35.89,57.71,416,2,22
04/12/2022,20:46:01,35.88,57.72,402,0,22
04/12/2022,20:46:07,35.86,57.72,407,1,22
04/12/2022,20:46:12,35.86,57.72,402,0,22
04/12/2022,20:46:17,35.84,57.76,414,2,22
04/12/2022,20:46:23,35.84,57.75,407,1,23
04/12/2022,20:46:28,35.86,57.72,407,1,22
04/12/2022,20:46:33,35.88,57.76,402,0,22
04/12/2022,20:46:38,35.85,57.74,407,1,23
04/12/2022,20:46:44,35.85,57.76,407,1,23
04/12/2022,20:46:50,35.85,57.76,407,1,23
04/12/2022,20:46:55,35.88,57.78,407,1,23
04/12/2022,20:47:00,35.86,57.77,402,0,22
04/12/2022,20:47:06,35.88,57.76,414,2,22
04/12/2022,20:47:11,35.88,57.74,402,0,22
04/12/2022,20:47:17,35.83,57.74,402,0,23
04/12/2022,20:47:23,35.84,57.74,402,0,23
04/12/2022,20:47:29,35.83,57.77,402,0,22
04/12/2022,20:47:34,35.83,57.83,407,1,22
04/12/2022,20:47:39,35.82,57.84,416,2,22
04/12/2022,20:47:44,35.81,57.86,414,2,22
04/12/2022,20:47:50,35.82,57.87,416,2,22
04/12/2022,20:47:55,35.85,57.87,407,1,22
04/12/2022,20:48:00,35.83,57.9,414,2,21
04/12/2022,20:48:06,35.84,57.87,402,0,21
04/12/2022,20:48:11,35.84,57.87,407,1,21
04/12/2022,20:48:16,35.88,57.86,407,1,21
04/12/2022,20:48:21,35.85,57.85,407,1,21
04/12/2022,20:48:26,35.85,57.85,413,1,22
04/12/2022,20:48:32,35.84,57.82,406,0,21
04/12/2022,20:48:38,35.83,57.83,413,1,21
04/12/2022,20:48:43,35.81,57.83,413,1,21
04/12/2022,20:48:48,35.81,57.87,420,3,21
04/12/2022,20:48:53,35.83,57.88,413,1,21
04/12/2022,20:48:59,35.85,57.87,413,1,21
04/12/2022,20:49:04,35.82,57.89,406,0,22
04/12/2022,20:49:09,35.81,57.87,406,0,22
04/12/2022,20:49:15,35.84,57.88,401,0,22
04/12/2022,20:49:20,35.84,57.87,406,0,21
04/12/2022,20:49:25,35.83,57.86,401,0,21
04/12/2022,20:49:30,35.82,57.82,410,1,21
04/12/2022,20:49:35,35.8,57.83,405,0,22
04/12/2022,20:49:40,35.83,57.87,405,0,22
04/12/2022,20:49:46,35.81,57.86,411,1,22
04/12/2022,20:49:51,35.82,57.89,414,2,23
04/12/2022,20:49:56,35.8,57.91,414,2,22
04/12/2022,20:50:02,35.8,57.93,405,0,23
04/12/2022,20:50:08,35.79,57.95,418,2,23
04/12/2022,20:50:13,35.8,57.96,411,1,23
04/12/2022,20:50:18,35.8,57.94,418,2,23
04/12/2022,20:50:23,35.8,57.96,405,0,22
04/12/2022,20:50:29,35.78,57.97,414,2,22
04/12/2022,20:50:34,35.78,57.99,414,2,22
04/12/2022,20:50:39,35.78,58.02,411,1,22
04/12/2022,20:50:45,35.78,58.05,418,2,22
04/12/2022,20:50:50,35.8,58.05,411,1,23
04/12/2022,20:50:56,35.81,58.05,418,2,22
04/12/2022,20:51:01,35.79,58.03,411,1,22
04/12/2022,20:51:06,35.78,58.03,422,3,22
04/12/2022,20:51:11,35.81,58.04,411,1,23
04/12/2022,20:51:16,35.78,58.04,411,1,23
04/12/2022,20:51:22,35.8,58.04,422,3,23
04/12/2022,20:51:27,35.79,58.04,411,1,22
04/12/2022,20:51:33,35.78,58.02,434,5,22
04/12/2022,20:51:38,35.79,58.02,414,2,22
04/12/2022,20:51:43,35.8,58,434,5,22
04/12/2022,20:51:49,35.81,58.01,414,2,22
04/12/2022,20:51:55,35.8,58,418,2,22
04/12/2022,20:52:01,35.79,58.01,414,2,23
04/12/2022,20:52:06,35.79,58.02,411,1,23
04/12/2022,20:52:12,35.81,58,414,2,22
04/12/2022,20:52:18,35.78,58.01,411,1,22
04/12/2022,20:52:24,35.8,58.02,422,3,22
04/12/2022,20:52:29,35.73,58.04,410,1,22
04/12/2022,20:52:34,35.77,58.08,433,5,22
04/12/2022,20:52:41,35.76,58.09,417,2,22
04/12/2022,20:52:46,35.76,58.11,417,2,22
04/12/2022,20:52:51,35.78,58.12,413,1,22
04/12/2022,20:52:56,35.8,58.1,413,1,22
04/12/2022,20:53:02,35.79,58.1,433,5,22
04/12/2022,20:53:07,35.79,58.09,421,3,22
04/12/2022,20:53:12,35.8,58.09,436,5,22
04/12/2022,20:53:17,35.8,58.03,417,2,22
04/12/2022,20:53:22,35.82,58.02,413,1,22
04/12/2022,20:53:28,35.78,57.98,410,1,22
04/12/2022,20:53:33,35.81,57.98,410,1,22
04/12/2022,20:53:38,35.8,57.99,418,2,23
04/12/2022,20:53:43,35.78,58,410,1,23
04/12/2022,20:53:48,35.79,58.02,418,2,23
04/12/2022,20:53:54,35.78,58.03,418,2,23
04/12/2022,20:53:59,35.78,58.05,418,2,22
04/12/2022,20:54:04,35.81,58.08,410,1,22
04/12/2022,20:54:10,35.82,58.08,401,0,22
04/12/2022,20:54:15,35.83,58.05,401,0,22
04/12/2022,20:54:21,35.79,58.03,410,1,22
04/12/2022,20:54:27,35.81,58.03,410,1,22
04/12/2022,20:54:32,35.79,58.03,415,2,22
04/12/2022,20:54:38,35.8,58.04,408,1,22
04/12/2022,20:54:43,35.81,58.05,408,1,22
04/12/2022,20:54:48,35.78,58.08,410,1,21
04/12/2022,20:54:53,35.8,58.05,418,2,22
04/12/2022,20:54:59,35.81,58.05,415,2,22
04/12/2022,20:55:05,35.82,58.06,410,1,23
04/12/2022,20:55:10,35.81,58.05,410,1,23
04/12/2022,20:55:15,35.81,58.05,410,1,23
04/12/2022,20:55:20,35.81,58.05,418,2,23
04/12/2022,20:55:25,35.79,58.06,423,3,22
04/12/2022,20:55:31,35.82,58.08,409,1,23
04/12/2022,20:55:36,35.81,58.08,409,1,23
04/12/2022,20:55:41,35.8,58.11,414,2,23
04/12/2022,20:55:46,35.81,58.08,409,1,22
04/12/2022,20:55:52,35.83,58.06,414,2,22
04/12/2022,20:55:58,35.84,58.03,400,0,21
04/12/2022,20:56:03,35.82,57.99,405,0,21
04/12/2022,20:56:08,35.82,57.99,405,0,21
04/12/2022,20:56:14,35.83,57.99,400,0,21
04/12/2022,20:56:20,35.8,57.99,411,1,22
04/12/2022,20:56:25,35.82,58.02,414,2,22
04/12/2022,20:56:30,35.8,58.04,414,2,22
04/12/2022,20:56:35,35.8,58.06,422,3,21
04/12/2022,20:56:40,35.82,58.07,411,1,21
04/12/2022,20:56:46,35.82,58.06,411,1,21
04/12/2022,20:56:51,35.82,58.04,414,2,21
04/12/2022,20:56:57,35.81,58.04,418,2,21
04/12/2022,20:57:02,35.8,58,418,2,21
04/12/2022,20:57:08,35.82,58.03,414,2,21
04/12/2022,20:57:14,35.83,58.03,414,2,21
04/12/2022,20:57:19,35.84,58.02,405,0,22
04/12/2022,20:57:24,35.83,58.02,414,2,22
04/12/2022,20:57:30,35.84,58.01,405,0,22
04/12/2022,20:57:36,35.83,57.99,414,2,22
04/12/2022,20:57:41,35.82,58,411,1,22
04/12/2022,20:57:46,35.82,57.98,414,2,22
04/12/2022,20:57:51,35.82,57.99,418,2,21
04/12/2022,20:57:57,35.8,58.02,438,5,21
04/12/2022,20:58:02,35.78,58.03,422,3,22
04/12/2022,20:58:07,35.79,58.05,422,3,22
04/12/2022,20:58:12,35.82,58.05,434,5,22
04/12/2022,20:58:18,35.82,58.09,411,1,22
04/12/2022,20:58:24,35.83,58.05,405,0,21
04/12/2022,20:58:29,35.81,58.02,411,1,21
04/12/2022,20:58:34,35.84,58.02,414,2,21
04/12/2022,20:58:40,35.83,58.01,414,2,22
04/12/2022,20:58:45,35.82,58.01,434,5,21
04/12/2022,20:58:50,35.84,58.01,427,4,21
04/12/2022,20:58:55,35.84,58.02,414,2,22
04/12/2022,20:59:01,35.81,58.02,414,2,22
04/12/2022,20:59:06,35.85,58.01,411,1,22
04/12/2022,20:59:11,35.85,58.02,418,2,22
04/12/2022,20:59:17,35.85,58.02,414,2,22
04/12/2022,20:59:22,35.85,58.02,427,4,22
04/12/2022,20:59:27,35.82,58.01,411,1,22
04/12/2022,20:59:32,35.83,58.02,411,1,22
04/12/2022,20:59:38,35.81,58.04,414,2,21
04/12/2022,20:59:43,35.82,58.05,418,2,22
04/12/2022,20:59:48,35.81,58.04,414,2,22
04/12/2022,20:59:53,35.81,58.08,414,2,22
04/12/2022,20:59:59,35.82,58.11,422,3,21
04/12/2022,21:00:04,35.82,58.12,418,2,21
04/12/2022,21:00:10,35.81,58.15,422,3,21
04/12/2022,21:00:15,35.82,58.13,422,3,22
04/12/2022,21:00:21,35.81,58.11,427,4,22
04/12/2022,21:00:27,35.78,58.13,433,5,22
04/12/2022,21:00:32,35.78,58.12,442,6,22
04/12/2022,21:00:37,35.79,58.13,417,2,22
04/12/2022,21:00:43,35.79,58.15,421,3,21
04/12/2022,21:03:24,35.8,58.16,413,1,21
04/12/2022,21:03:30,35.78,58.18,427,4,22
04/12/2022,21:03:35,35.77,58.16,409,1,22
04/12/2022,21:03:41,35.79,58.15,414,2,22
04/12/2022,21:03:46,35.77,58.16,423,3,22
04/12/2022,21:03:51,35.8,58.17,427,4,22
04/12/2022,21:03:57,35.81,58.14,409,1,21
04/12/2022,21:04:02,35.8,58.13,414,2,21
04/12/2022,21:04:09,35.82,58.11,417,2,21
04/12/2022,21:04:15,35.8,58.08,414,2,21
04/12/2022,21:04:20,35.79,58.08,417,2,21
04/12/2022,21:04:25,35.79,58.09,415,2,21
04/12/2022,21:04:31,35.78,58.09,415,2,22
04/12/2022,21:04:36,35.77,58.11,425,3,22
04/12/2022,21:04:42,35.73,58.13,425,3,22
04/12/2022,21:04:47,35.76,58.16,435,5,22
04/12/2022,21:04:52,35.75,58.19,421,3,22
04/12/2022,21:04:57,35.77,58.19,421,3,21
04/12/2022,21:05:03,35.76,58.17,425,3,21
04/12/2022,21:05:08,35.77,58.17,421,3,21
04/12/2022,21:05:14,35.79,58.17,415,2,21
04/12/2022,21:05:19,35.77,58.19,411,1,21
04/12/2022,21:05:25,35.77,58.16,427,4,21
04/12/2022,21:05:30,35.78,58.16,406,0,21
04/12/2022,21:05:36,35.78,58.14,424,3,21
04/12/2022,21:05:41,35.76,58.13,427,4,21
04/12/2022,21:05:47,35.77,58.15,444,6,21
04/12/2022,21:05:52,35.76,58.13,439,5,21
04/12/2022,21:05:57,35.76,58.13,439,5,20
04/12/2022,21:06:02,35.79,58.16,427,4,20
04/12/2022,21:06:08,35.78,58.15,427,4,20
04/12/2022,21:06:13,35.81,58.13,420,3,21
04/12/2022,21:06:18,35.81,58.11,424,3,20
04/12/2022,21:06:23,35.81,58.09,427,4,20
04/12/2022,21:06:29,35.81,58.06,427,4,21
04/12/2022,21:06:34,35.79,58.09,434,5,21
04/12/2022,21:06:39,35.8,58.08,427,4,21
04/12/2022,21:06:45,35.79,58.11,424,3,21
04/12/2022,21:06:50,35.79,58.08,424,3,21
04/12/2022,21:06:56,35.81,58.08,420,3,21
04/12/2022,21:07:01,35.8,58.05,424,3,21
04/12/2022,21:07:06,35.79,58.06,424,3,21
04/12/2022,21:07:12,35.78,58.09,424,3,21
04/12/2022,21:07:17,35.79,58.08,427,4,21
04/12/2022,21:07:22,35.78,58.09,427,4,21
04/12/2022,21:07:27,35.78,58.09,432,4,21
04/12/2022,21:07:33,35.81,58.12,432,4,21
04/12/2022,21:07:39,35.8,58.09,411,1,21
04/12/2022,21:07:45,35.81,58.09,432,4,21
04/12/2022,21:07:50,35.81,58.07,411,1,21
04/12/2022,21:07:56,35.79,58.09,411,1,20
04/12/2022,21:08:02,35.73,58.03,422,3,20
04/12/2022,21:08:07,35.7,58.04,425,3,21
04/12/2022,21:08:12,35.66,58.07,422,3,22
04/12/2022,21:08:17,35.68,58.13,425,3,22
04/12/2022,21:08:23,35.68,58.14,424,3,22
04/12/2022,21:08:28,35.68,58.17,428,4,22
04/12/2022,21:08:33,35.69,58.24,448,7,21
04/12/2022,21:08:39,35.69,58.2,435,5,21
04/12/2022,21:08:44,35.69,58.24,445,6,21
04/12/2022,21:08:49,35.7,58.23,435,5,21
04/12/2022,21:08:54,35.7,58.24,441,6,21
04/12/2022,21:09:00,35.66,58.24,441,6,21
04/12/2022,21:09:05,35.63,58.21,435,5,21
04/12/2022,21:09:10,35.59,58.27,428,4,21
04/12/2022,21:09:15,35.58,58.29,428,4,21
04/12/2022,21:09:20,35.61,58.31,424,3,21
04/12/2022,21:09:26,35.58,58.35,422,3,21
04/12/2022,21:09:31,35.59,58.37,422,3,21
04/12/2022,21:09:36,35.58,58.36,443,6,21
04/12/2022,21:09:42,35.59,58.39,426,3,22
04/12/2022,21:09:47,35.61,58.39,443,6,22
04/12/2022,21:09:52,35.59,58.4,433,5,22
04/12/2022,21:09:57,35.57,58.39,438,5,22
04/12/2022,21:10:02,35.59,58.43,433,5,22
04/12/2022,21:10:08,35.62,58.43,426,3,22
04/12/2022,21:10:13,35.61,58.46,438,5,21
04/12/2022,21:10:18,35.61,58.46,426,3,20
04/12/2022,21:10:24,35.63,58.47,425,3,21
04/12/2022,21:10:29,35.65,58.5,425,3,21
04/12/2022,21:10:34,35.66,58.5,425,3,21
04/12/2022,21:10:39,35.66,58.47,436,5,21
04/12/2022,21:10:45,35.65,58.46,425,3,21
04/12/2022,21:10:50,35.67,58.43,442,6,21
04/12/2022,21:10:55,35.64,58.42,436,5,21
04/12/2022,21:11:00,35.65,58.42,442,6,21
04/12/2022,21:11:06,35.67,58.4,432,4,22
04/12/2022,21:11:11,35.68,58.43,432,4,21
04/12/2022,21:11:16,35.68,58.39,442,6,20
04/12/2022,21:11:21,35.71,58.41,432,4,20
04/12/2022,21:11:27,35.68,58.39,450,7,21
04/12/2022,21:11:32,35.67,58.39,435,5,21
04/12/2022,21:11:37,35.69,58.36,435,5,21
04/12/2022,21:11:43,35.68,58.32,428,4,21
04/12/2022,21:11:48,35.67,58.33,441,6,21
04/12/2022,21:11:53,35.66,58.35,459,8,21
04/12/2022,21:11:58,35.66,58.34,444,6,21
04/12/2022,21:12:04,35.65,58.34,455,8,21
04/12/2022,21:12:09,35.64,58.37,450,7,20
04/12/2022,21:12:14,35.62,58.38,450,7,20
04/12/2022,21:12:20,35.56,58.39,441,6,21
04/12/2022,21:12:26,35.53,58.44,434,5,20
04/12/2022,21:12:31,35.52,58.48,427,4,20
04/12/2022,21:12:36,35.51,58.55,427,4,21
04/12/2022,21:12:42,35.53,58.57,434,5,22
04/12/2022,21:12:47,35.5,58.59,439,5,22
04/12/2022,21:12:52,35.51,58.63,443,6,22
04/12/2022,21:12:58,35.55,58.62,439,5,21
04/12/2022,21:13:03,35.56,58.67,439,5,21
04/12/2022,21:13:08,35.61,58.64,434,5,21
04/12/2022,21:13:15,35.58,58.61,443,6,21
04/12/2022,21:13:20,35.59,58.59,439,5,21
04/12/2022,21:13:25,35.57,58.59,452,7,21
04/12/2022,21:13:31,35.59,58.56,438,5,21
04/12/2022,21:13:37,35.57,58.53,438,5,21
04/12/2022,21:13:43,35.59,58.53,442,6,21
04/12/2022,21:13:49,35.56,58.53,447,7,20
04/12/2022,21:13:54,35.52,58.53,447,7,20
04/12/2022,21:13:59,35.48,58.57,447,7,21
04/12/2022,21:14:05,35.48,58.64,442,6,21
04/12/2022,21:14:11,35.48,58.68,438,5,21
04/12/2022,21:14:16,35.5,58.73,433,5,21
04/12/2022,21:14:22,35.45,58.72,446,7,21
04/12/2022,21:14:27,35.46,58.77,432,4,21
04/12/2022,21:14:33,35.45,58.79,436,5,21
04/12/2022,21:14:40,35.44,58.81,446,7,22
04/12/2022,21:14:46,35.45,58.83,451,7,22
04/12/2022,21:14:51,35.45,58.82,465,9,23
04/12/2022,21:14:57,35.45,58.83,451,7,22
04/12/2022,21:15:02,35.5,58.84,465,9,22
04/12/2022,21:15:08,35.49,58.83,441,6,22
04/12/2022,21:15:14,35.53,58.83,436,5,22
04/12/2022,21:15:20,35.55,58.82,436,5,22
04/12/2022,21:15:25,35.54,58.79,434,5,21
04/12/2022,21:15:31,35.56,58.74,438,5,21
04/12/2022,21:15:37,35.57,58.71,434,5,21
